datetime,X Wind Speed (m/s),Y Wind Speed (m/s),Z Wind Speed (m/s),Temperature (deg C),Horizontal wind speed,Wind direction
2019-11-07 00:00:00,0.023947456702251884,-0.004833820026688859,-0.04429733201251047,2.755100083402828,0.0244304420458707,281.41187601792933
2019-11-07 00:01:00,-0.014409791639166671,0.023006250591666663,-0.02433770861333332,2.718469999999999,0.027146448411730775,147.93933876373296
2019-11-07 00:02:00,-0.08163916694000006,-0.10969500060833333,-0.08073541711749992,2.8425016666666663,0.13674043563306154,36.65801708450538
2019-11-07 00:03:00,-0.01636875019166665,-0.10925250001749993,-0.04473104180999988,2.815545833333334,0.11047191834539223,8.520956350271343
2019-11-07 00:04:00,-0.025742292034166652,-0.07021333483416668,-0.07154354283166667,2.7594574999999972,0.07478354088773227,20.134435050576524
2019-11-07 00:05:00,0.005626249966666668,-0.16582687539083313,-0.07995312600333336,2.7786333333333375,0.16592229292826902,358.05678803158116
2019-11-07 00:06:00,0.08071270886166673,-0.03699583363083326,-0.0637541681583334,2.7460958333333365,0.08878757276684879,294.6250364894056
2019-11-07 00:07:00,-0.09053000165000001,0.08139395999166672,-0.025224791880000014,2.6888750000000012,0.12174012453531517,131.9581625870777
2019-11-07 00:08:00,-0.15487041695833337,0.026763333240000044,-0.03589020915166665,2.753605833333334,0.1571659061468591,99.80451461028973
2019-11-07 00:09:00,-0.21022104166666658,-0.018915417069999965,-0.05324875143499997,2.7929933333333334,0.2110703185252498,84.85844576072544
2019-11-07 00:10:00,-0.17630937519999973,0.03045541718000002,-0.007109791847499998,2.8028875,0.1789204522099755,99.8004733613786
2019-11-07 00:11:00,-0.16824812537416675,-0.01790604152416666,-0.03945687565583332,2.841076666666669,0.16919828017738983,83.92508384694924
2019-11-07 00:12:00,-0.17071000042583329,-0.08509375030833335,-0.09351520888999988,2.8558158333333363,0.1907428913142636,63.50513886674663
2019-11-07 00:13:00,-0.3275935424666666,-0.08870770868249997,-0.03921458360916665,2.846201666666662,0.3393914946570685,74.8484645636752
2019-11-07 00:14:00,-0.4953850082499998,0.07303229160666659,-0.09023354213833318,3.028763333333335,0.5007394751926131,98.38643902982193
2019-11-07 00:15:00,-0.6033364728333329,-0.16741562553333333,-0.09438750083333323,2.937506666666668,0.6261332854302544,74.49156889259788
2019-11-07 00:16:00,-0.3965954193333332,-0.22884437499166646,-0.11989916730916667,2.864860833333335,0.45788390952457464,60.014098261706245
2019-11-07 00:17:00,-0.5757433449166678,-0.11709291783083325,-0.038979792008333354,2.8330991666666665,0.5875297019061857,78.50414639681713
2019-11-07 00:18:00,-0.9119145935916678,-0.34536521315833346,-0.12138291681666667,3.050565833333332,0.9751232519355477,69.2570507150201
2019-11-07 00:19:00,-0.4876612581833344,-0.46581542275833354,-0.08611291706166657,2.9619908333333367,0.6743867664867674,46.31251790634945
2019-11-07 00:20:00,-0.36942042051750007,-0.3722793776749995,-0.04735041672333332,2.8792341666666643,0.5244648531001973,44.77914869592114
2019-11-07 00:21:00,-0.29839208481666657,-0.40792584009166644,-0.062393750483333336,2.85502333333333,0.5054120371496197,36.184951631738116
2019-11-07 00:22:00,-0.3442295906500004,-0.6870277275000002,-0.08595479221583333,2.9349433333333366,0.7684407000106653,26.612782630332696
2019-11-07 00:23:00,-0.3199477123408331,-0.749167723416667,-0.06193645856833337,2.941385833333334,0.8146280233587869,23.125916507881744
2019-11-07 00:24:00,-0.4309079240916665,-0.9192956424166661,-0.07616333335833333,3.0365224999999985,1.0152763747922338,25.114226391787188
2019-11-07 00:25:00,-0.30601250309166717,-0.699263978249999,-0.10646687534583334,3.0856025000000042,0.7632914013182925,23.635189706847118
2019-11-07 00:26:00,-0.11375062523916665,-0.9626487616666657,-0.0963043754166666,3.1181991666666637,0.969346090455141,6.739060813510445
2019-11-07 00:27:00,-0.1698145836991668,-0.9601635530000012,-0.0951162501341666,3.1827158333333316,0.9750646344455877,10.029619506883622
2019-11-07 00:28:00,-0.13485541812750004,-1.134444802666666,-0.07147895854250008,3.2307524999999977,1.1424320522883424,6.779137193509292
2019-11-07 00:29:00,-0.13355145895916673,-0.8925935591666665,-0.18932187526250002,3.0352324999999922,0.9025293646502253,8.509572250157118
2019-11-07 00:30:00,-0.33410542150833294,-0.3111008397333338,-0.02871062521166665,2.9335575000000023,0.45651962188283457,47.041994039706346
2019-11-07 00:31:00,0.09672208346500002,-0.7387843999166663,-0.08024479220999993,2.8764858333333367,0.7450889550852563,352.5412251210205
2019-11-07 00:32:00,-0.19138375101583338,-1.0027662630833323,-0.06761520866500001,2.9806816666666656,1.020866258885561,10.805284587628504
2019-11-07 00:33:00,-0.5694231349499993,-0.8313777166000003,-0.07810125021833335,2.9826708333333327,1.0076862677814535,34.40783158849649
